Program,Year,County,Commodity,Value
SURVEY,2017,PITT,CATTLE, (D)
SURVEY,2017,WAYNE,CATTLE, (D)
SURVEY,2017,WAYNE,CATTLE, (D)
SURVEY,2017,WILSON,CATTLE,800
SURVEY,2017,ALEXANDER,CATTLE,"7,600"
SURVEY,2017,ALEXANDER,CATTLE,"1,200"
SURVEY,2017,CATAWBA,CATTLE,"7,400"
SURVEY,2017,CATAWBA,CATTLE,500
SURVEY,2017,CHATHAM,CATTLE,"15,500"
SURVEY,2017,CHATHAM,CATTLE,900
SURVEY,2017,DAVIDSON,CATTLE,"5,600"
SURVEY,2017,DAVIDSON,CATTLE,"1,300"
SURVEY,2017,DAVIE,CATTLE,"5,700"
SURVEY,2017,DAVIE,CATTLE,400
SURVEY,2017,IREDELL,CATTLE,"13,000"
SURVEY,2017,IREDELL,CATTLE,"11,000"
SURVEY,2017,LEE,CATTLE,"1,800"
SURVEY,2017,RANDOLPH,CATTLE,"16,500"
SURVEY,2017,RANDOLPH,CATTLE,"7,100"
SURVEY,2017,ROWAN,CATTLE,"8,500"
SURVEY,2017,ROWAN,CATTLE,"1,400"
SURVEY,2017,WAKE,CATTLE, (D)
SURVEY,2017,WAKE,CATTLE, (D)
SURVEY,2017,BERTIE,CATTLE,400
SURVEY,2017,CAMDEN,CATTLE,100
SURVEY,2017,CHOWAN,CATTLE, (D)
SURVEY,2017,CURRITUCK,CATTLE, (D)
SURVEY,2017,EDGECOMBE,CATTLE,"1,300"
SURVEY,2017,GATES,CATTLE,400
SURVEY,2017,HALIFAX,CATTLE, (D)
SURVEY,2017,HALIFAX,CATTLE, (D)
SURVEY,2017,HERTFORD,CATTLE,200
SURVEY,2017,MARTIN,CATTLE,800
SURVEY,2017,MARTIN,CATTLE, (D)
SURVEY,2017,NASH,CATTLE,"3,300"
SURVEY,2017,NORTHAMPTON,CATTLE,800
SURVEY,2017,PASQUOTANK,CATTLE, (D)
SURVEY,2017,PERQUIMANS,CATTLE,400
SURVEY,2017,TYRRELL,CATTLE,200
SURVEY,2017,WASHINGTON,CATTLE,400
SURVEY,2017,ALLEGHANY,CATTLE,"6,100"
SURVEY,2017,ALLEGHANY,CATTLE,"1,200"
SURVEY,2017,ASHE,CATTLE,"7,200"
SURVEY,2017,ASHE,CATTLE,100
SURVEY,2017,AVERY,CATTLE,800
SURVEY,2017,AVERY,CATTLE, (D)
SURVEY,2017,CALDWELL,CATTLE,"3,400"
SURVEY,2017,CALDWELL,CATTLE, (D)
SURVEY,2017,SURRY,CATTLE, (D)
SURVEY,2017,SURRY,CATTLE, (D)
SURVEY,2017,WATAUGA,CATTLE,"5,000"
SURVEY,2017,WATAUGA,CATTLE, (D)
SURVEY,2017,WILKES,CATTLE,"14,000"
SURVEY,2017,WILKES,CATTLE,"1,300"
SURVEY,2017,YADKIN,CATTLE,"8,500"
SURVEY,2017,YADKIN,CATTLE,"1,200"
SURVEY,2017,ALAMANCE,CATTLE,"7,000"
SURVEY,2017,ALAMANCE,CATTLE,"1,300"
SURVEY,2017,CASWELL,CATTLE, (D)
SURVEY,2017,CASWELL,CATTLE, (D)
SURVEY,2017,DURHAM,CATTLE,900
SURVEY,2017,DURHAM,CATTLE,100
SURVEY,2017,FORSYTH,CATTLE,"2,400"
SURVEY,2017,FORSYTH,CATTLE, (D)
SURVEY,2017,FRANKLIN,CATTLE,"6,100"
SURVEY,2017,FRANKLIN,CATTLE, (D)
SURVEY,2017,GRANVILLE,CATTLE,"3,900"
SURVEY,2017,GRANVILLE,CATTLE,500
SURVEY,2017,GUILFORD,CATTLE,"5,000"
SURVEY,2017,GUILFORD,CATTLE,"1,300"
SURVEY,2017,ORANGE,CATTLE,"5,000"
SURVEY,2017,ORANGE,CATTLE,700
SURVEY,2017,PERSON,CATTLE, (D)
SURVEY,2017,PERSON,CATTLE, (D)
SURVEY,2017,ROCKINGHAM,CATTLE, (D)
SURVEY,2017,ROCKINGHAM,CATTLE, (D)
SURVEY,2017,STOKES,CATTLE,"5,000"
SURVEY,2017,STOKES,CATTLE, (D)
SURVEY,2017,VANCE,CATTLE,"1,200"
SURVEY,2017,WARREN,CATTLE, (D)
SURVEY,2017,WARREN,CATTLE, (D)
SURVEY,2017,BLADEN,CATTLE, (D)
SURVEY,2017,BLADEN,CATTLE, (D)
SURVEY,2017,BRUNSWICK,CATTLE, (D)
SURVEY,2017,COLUMBUS,CATTLE, (D)
SURVEY,2017,CUMBERLAND,CATTLE,"2,000"
SURVEY,2017,DUPLIN,CATTLE,"12,300"
SURVEY,2017,DUPLIN,CATTLE,100
SURVEY,2017,HARNETT,CATTLE,"4,100"
SURVEY,2017,HARNETT,CATTLE, (D)
SURVEY,2017,HOKE,CATTLE, (D)
SURVEY,2017,HOKE,CATTLE, (D)
SURVEY,2017,NEW HANOVER,CATTLE, (D)
SURVEY,2017,ONSLOW,CATTLE,"1,300"
SURVEY,2017,PENDER,CATTLE, (D)
SURVEY,2017,PENDER,CATTLE, (D)
SURVEY,2017,ROBESON,CATTLE, (D)
SURVEY,2017,ROBESON,CATTLE, (D)
SURVEY,2017,SAMPSON,CATTLE, (D)
SURVEY,2017,SAMPSON,CATTLE, (D)
SURVEY,2017,SCOTLAND,CATTLE, (D)
SURVEY,2017,ANSON,CATTLE,"3,800"
SURVEY,2017,ANSON,CATTLE, (D)
SURVEY,2017,CABARRUS,CATTLE,"6,800"
SURVEY,2017,CABARRUS,CATTLE,800
SURVEY,2017,CLEVELAND,CATTLE,"10,500"
SURVEY,2017,CLEVELAND,CATTLE,600
SURVEY,2017,GASTON,CATTLE,"3,200"
SURVEY,2017,GASTON,CATTLE,700
SURVEY,2017,LINCOLN,CATTLE,"4,600"
SURVEY,2017,LINCOLN,CATTLE,"3,100"
SURVEY,2017,MECKLENBURG,CATTLE, (D)
SURVEY,2017,MECKLENBURG,CATTLE, (D)
SURVEY,2017,MONTGOMERY,CATTLE,"3,100"
SURVEY,2017,MOORE,CATTLE,"6,100"
SURVEY,2017,RICHMOND,CATTLE,"1,400"
SURVEY,2017,STANLY,CATTLE, (D)
SURVEY,2017,STANLY,CATTLE, (D)
SURVEY,2017,UNION,CATTLE,"11,500"
SURVEY,2017,UNION,CATTLE, (D)
SURVEY,2017,BUNCOMBE,CATTLE,"7,400"
SURVEY,2017,BUNCOMBE,CATTLE,800
SURVEY,2017,BURKE,CATTLE,"2,700"
SURVEY,2017,CHEROKEE,CATTLE,"3,100"
SURVEY,2017,CHEROKEE,CATTLE, (D)
SURVEY,2017,CLAY,CATTLE, (D)
SURVEY,2017,CLAY,CATTLE, (D)
SURVEY,2017,GRAHAM,CATTLE, (D)
SURVEY,2017,GRAHAM,CATTLE, (D)
SURVEY,2017,HAYWOOD,CATTLE,"4,900"
SURVEY,2017,HAYWOOD,CATTLE,"1,200"
SURVEY,2017,HENDERSON,CATTLE,"1,500"
SURVEY,2017,HENDERSON,CATTLE,700
SURVEY,2017,JACKSON,CATTLE, (D)
SURVEY,2017,MACON,CATTLE,"1,900"
SURVEY,2017,MADISON,CATTLE,"3,800"
SURVEY,2017,MADISON,CATTLE, (D)
SURVEY,2017,MCDOWELL,CATTLE, (D)
SURVEY,2017,MCDOWELL,CATTLE, (D)
SURVEY,2017,MITCHELL,CATTLE,"1,000"
SURVEY,2017,MITCHELL,CATTLE, (D)
SURVEY,2017,POLK,CATTLE, (D)
SURVEY,2017,POLK,CATTLE, (D)
SURVEY,2017,RUTHERFORD,CATTLE, (D)
SURVEY,2017,RUTHERFORD,CATTLE, (D)
SURVEY,2017,SWAIN,CATTLE, (D)
SURVEY,2017,TRANSYLVANIA,CATTLE,"1,000"
SURVEY,2017,TRANSYLVANIA,CATTLE, (D)
SURVEY,2017,YANCEY,CATTLE,"2,400"
SURVEY,2017,YANCEY,CATTLE,100
SURVEY,2017,BEAUFORT,COTTON, (D)
SURVEY,2017,GREENE,COTTON, (D)
SURVEY,2017,JONES,COTTON, (D)
SURVEY,2017,LENOIR,COTTON, (D)
SURVEY,2017,OTHER (COMBINED) COUNTIES,COTTON, (D)
SURVEY,2017,PITT,COTTON, (D)
SURVEY,2017,WILSON,COTTON, (D)
SURVEY,2017,BERTIE,COTTON, (D)
SURVEY,2017,CHOWAN,COTTON, (D)
SURVEY,2017,EDGECOMBE,COTTON, (D)
SURVEY,2017,GATES,COTTON, (D)
SURVEY,2017,HALIFAX,COTTON,"119,900"
SURVEY,2017,HERTFORD,COTTON, (D)
SURVEY,2017,MARTIN,COTTON, (D)
SURVEY,2017,NASH,COTTON, (D)
SURVEY,2017,NORTHAMPTON,COTTON,"82,800"
SURVEY,2017,OTHER (COMBINED) COUNTIES,COTTON, (D)
SURVEY,2017,PERQUIMANS,COTTON, (D)
SURVEY,2017,BLADEN,COTTON, (D)
SURVEY,2017,CUMBERLAND,COTTON, (D)
SURVEY,2017,DUPLIN,COTTON, (D)
SURVEY,2017,HOKE,COTTON, (D)
SURVEY,2017,ROBESON,COTTON, (D)
SURVEY,2017,SAMPSON,COTTON, (D)
SURVEY,2017,ANSON,COTTON, (D)
SURVEY,2017,STANLY,COTTON, (D)
SURVEY,2017,OTHER COUNTIES,TURKEYS,"991,500"
SURVEY,2017,BEAUFORT,CORN,"42,600"
SURVEY,2017,BEAUFORT,CORN,"42,500"
SURVEY,2017,BEAUFORT,COTTON,"8,910"
SURVEY,2017,BEAUFORT,SOYBEANS,"70,600"
SURVEY,2017,BEAUFORT,TURKEYS, (D)
SURVEY,2017,BEAUFORT,WHEAT,"10,300"
SURVEY,2017,CARTERET,TURKEYS, (D)
SURVEY,2017,CRAVEN,CORN,"19,000"
SURVEY,2017,CRAVEN,CORN,"18,800"
SURVEY,2017,CRAVEN,SOYBEANS,"23,900"
SURVEY,2017,GREENE,COTTON,"6,510"
SURVEY,2017,GREENE,PEANUTS,"4,050"
SURVEY,2017,GREENE,SOYBEANS,"32,200"
SURVEY,2017,GREENE,TOBACCO,"7,780"
SURVEY,2017,GREENE,TURKEYS,"1,150,000"
SURVEY,2017,GREENE,WHEAT,"4,500"
SURVEY,2017,HYDE,CORN,"34,300"
SURVEY,2017,HYDE,CORN,"33,700"
SURVEY,2017,HYDE,COTTON,"8,900"
SURVEY,2017,HYDE,SOYBEANS,"35,500"
SURVEY,2017,HYDE,WHEAT,"4,980"
SURVEY,2017,JOHNSTON,CORN,"8,600"
SURVEY,2017,JOHNSTON,CORN,"8,500"
SURVEY,2017,JOHNSTON,COTTON,"4,970"
SURVEY,2017,JOHNSTON,PEANUTS,"1,850"
SURVEY,2017,JOHNSTON,SOYBEANS,"54,400"
SURVEY,2017,JOHNSTON,SWEET POTATOES,"10,800"
SURVEY,2017,JOHNSTON,TOBACCO,"9,300"
SURVEY,2017,JOHNSTON,TURKEYS,"500,000"
SURVEY,2017,JOHNSTON,WHEAT,"5,200"
SURVEY,2017,JONES,CORN,"15,200"
SURVEY,2017,JONES,CORN,"15,100"
SURVEY,2017,JONES,COTTON,"13,100"
SURVEY,2017,JONES,TOBACCO,"2,610"
SURVEY,2017,JONES,TURKEYS,"400,000"
SURVEY,2017,JONES,WHEAT,"3,500"
SURVEY,2017,LENOIR,CORN,"23,900"
SURVEY,2017,LENOIR,CORN,"23,500"
SURVEY,2017,LENOIR,COTTON,"7,500"
SURVEY,2017,LENOIR,SOYBEANS,"37,600"
SURVEY,2017,LENOIR,SWEET POTATOES,"2,750"
SURVEY,2017,LENOIR,TOBACCO,"6,150"
SURVEY,2017,LENOIR,TURKEYS,"1,550,000"
SURVEY,2017,LENOIR,WHEAT,"4,970"
SURVEY,2017,OTHER (COMBINED) COUNTIES,CORN,"29,200"
SURVEY,2017,OTHER (COMBINED) COUNTIES,CORN,"28,600"
SURVEY,2017,OTHER (COMBINED) COUNTIES,COTTON,"10,100"
SURVEY,2017,OTHER (COMBINED) COUNTIES,PEANUTS,"7,020"
SURVEY,2017,OTHER (COMBINED) COUNTIES,SOYBEANS,"40,900"
SURVEY,2017,OTHER (COMBINED) COUNTIES,SWEET POTATOES,"18,250"
SURVEY,2017,OTHER (COMBINED) COUNTIES,TOBACCO,"3,670"
SURVEY,2017,OTHER (COMBINED) COUNTIES,WHEAT,"2,910"
SURVEY,2017,PAMLICO,CORN,"15,900"
SURVEY,2017,PAMLICO,CORN,"15,500"
SURVEY,2017,PAMLICO,SOYBEANS,"18,100"
SURVEY,2017,PAMLICO,TURKEYS, (D)
SURVEY,2017,PITT,CORN,"24,300"
SURVEY,2017,PITT,CORN,"24,200"
SURVEY,2017,PITT,COTTON,"10,100"
SURVEY,2017,PITT,PEANUTS,"8,350"
SURVEY,2017,PITT,SOYBEANS,"60,000"
SURVEY,2017,PITT,TOBACCO,"6,620"
SURVEY,2017,PITT,TURKEYS, (D)
SURVEY,2017,PITT,WHEAT,"3,740"
SURVEY,2017,WAYNE,CORN,"23,600"
SURVEY,2017,WAYNE,CORN,"23,400"
SURVEY,2017,WAYNE,PEANUTS,"3,530"
SURVEY,2017,WAYNE,SOYBEANS,"61,500"
SURVEY,2017,WAYNE,TOBACCO,"8,000"
SURVEY,2017,WAYNE,TURKEYS,"5,100,000"
SURVEY,2017,WAYNE,WHEAT,"16,100"
SURVEY,2017,WILSON,CORN,"10,400"
SURVEY,2017,WILSON,CORN,"10,200"
SURVEY,2017,WILSON,COTTON,"7,110"
SURVEY,2017,WILSON,SOYBEANS,"33,300"
SURVEY,2017,WILSON,SWEET POTATOES,"9,700"
SURVEY,2017,WILSON,TOBACCO,"9,470"
SURVEY,2017,WILSON,TURKEYS, (D)
SURVEY,2017,WILSON,WHEAT,"2,300"
SURVEY,2017,ALEXANDER,CORN,"2,200"
SURVEY,2017,ALEXANDER,CORN,660
SURVEY,2017,ALEXANDER,SOYBEANS,"2,270"
SURVEY,2017,CATAWBA,CORN,"3,700"
SURVEY,2017,CATAWBA,CORN,"3,150"
SURVEY,2017,CATAWBA,SOYBEANS,"8,680"
SURVEY,2017,CATAWBA,TURKEYS, (D)
SURVEY,2017,CATAWBA,WHEAT,"3,680"
SURVEY,2017,CHATHAM,CORN,"2,900"
SURVEY,2017,CHATHAM,CORN,"1,980"
SURVEY,2017,CHATHAM,SOYBEANS,"2,680"
SURVEY,2017,CHATHAM,TURKEYS, (D)
SURVEY,2017,CHATHAM,WHEAT,950
SURVEY,2017,DAVIDSON,CORN,"6,500"
SURVEY,2017,DAVIDSON,CORN,"5,270"
SURVEY,2017,DAVIDSON,SOYBEANS,"11,100"
SURVEY,2017,DAVIDSON,TOBACCO,450
SURVEY,2017,DAVIDSON,TURKEYS, (D)
SURVEY,2017,DAVIDSON,WHEAT,"1,330"
SURVEY,2017,DAVIE,CORN,"5,400"
SURVEY,2017,DAVIE,CORN,"4,950"
SURVEY,2017,DAVIE,SOYBEANS,"9,150"
SURVEY,2017,DAVIE,TURKEYS, (D)
SURVEY,2017,DAVIE,WHEAT,"2,600"
SURVEY,2017,IREDELL,TURKEYS, (D)
SURVEY,2017,IREDELL,WHEAT,"6,400"
SURVEY,2017,LEE,TOBACCO,"2,360"
SURVEY,2017,OTHER (COMBINED) COUNTIES,CORN,"19,300"
SURVEY,2017,OTHER (COMBINED) COUNTIES,CORN,"13,560"
SURVEY,2017,OTHER (COMBINED) COUNTIES,COTTON,"1,450"
SURVEY,2017,OTHER (COMBINED) COUNTIES,SOYBEANS,"23,510"
SURVEY,2017,OTHER (COMBINED) COUNTIES,SWEET POTATOES,870
SURVEY,2017,OTHER (COMBINED) COUNTIES,TOBACCO,"2,090"
SURVEY,2017,OTHER (COMBINED) COUNTIES,WHEAT,"1,650"
SURVEY,2017,RANDOLPH,CORN,"6,200"
SURVEY,2017,RANDOLPH,CORN,"3,880"
SURVEY,2017,RANDOLPH,SOYBEANS,"8,910"
SURVEY,2017,RANDOLPH,TURKEYS, (D)
SURVEY,2017,RANDOLPH,WHEAT,"3,470"
SURVEY,2017,ROWAN,CORN,"9,300"
SURVEY,2017,ROWAN,CORN,"8,250"
SURVEY,2017,ROWAN,SOYBEANS,"17,800"
SURVEY,2017,ROWAN,TURKEYS, (D)
SURVEY,2017,ROWAN,WHEAT,"7,000"
SURVEY,2017,WAKE,CORN,500
SURVEY,2017,WAKE,CORN,300
SURVEY,2017,WAKE,SOYBEANS,"12,600"
SURVEY,2017,WAKE,TOBACCO,"3,610"
SURVEY,2017,WAKE,TURKEYS,"3,500"
SURVEY,2017,WAKE,WHEAT,"2,720"
SURVEY,2017,BERTIE,CORN,"10,000"
SURVEY,2017,BERTIE,CORN,"9,910"
SURVEY,2017,BERTIE,COTTON,"19,100"
SURVEY,2017,BERTIE,PEANUTS,"8,800"
SURVEY,2017,BERTIE,SOYBEANS,"34,900"
SURVEY,2017,BERTIE,WHEAT,"8,100"
SURVEY,2017,CAMDEN,CORN,"19,500"
SURVEY,2017,CAMDEN,CORN,"19,300"
SURVEY,2017,CAMDEN,SOYBEANS,"28,800"
SURVEY,2017,CHOWAN,CORN,"4,800"
SURVEY,2017,CHOWAN,CORN,"4,700"
SURVEY,2017,CHOWAN,COTTON,"8,920"
SURVEY,2017,CHOWAN,PEANUTS,"4,900"
SURVEY,2017,CHOWAN,SOYBEANS,"14,800"
SURVEY,2017,CHOWAN,WHEAT,"3,410"
SURVEY,2017,CURRITUCK,CORN,"10,400"
SURVEY,2017,CURRITUCK,CORN,"10,300"
SURVEY,2017,CURRITUCK,SOYBEANS,"18,000"
SURVEY,2017,CURRITUCK,WHEAT,"4,380"
SURVEY,2017,EDGECOMBE,CORN,"14,800"
SURVEY,2017,EDGECOMBE,CORN,"14,400"
SURVEY,2017,EDGECOMBE,COTTON,"16,500"
SURVEY,2017,EDGECOMBE,PEANUTS,"7,000"
SURVEY,2017,EDGECOMBE,SOYBEANS,"48,400"
SURVEY,2017,EDGECOMBE,SWEET POTATOES,"8,470"
SURVEY,2017,EDGECOMBE,TOBACCO,"6,370"
SURVEY,2017,EDGECOMBE,WHEAT,"9,240"
SURVEY,2017,GATES,CORN,"4,800"
SURVEY,2017,GATES,CORN,"4,800"
SURVEY,2017,GATES,COTTON,"8,210"
SURVEY,2017,GATES,PEANUTS,"3,550"
SURVEY,2017,GATES,SOYBEANS,"24,000"
SURVEY,2017,GATES,TURKEYS, (D)
SURVEY,2017,HALIFAX,CORN,"7,300"
SURVEY,2017,HALIFAX,CORN,"7,130"
SURVEY,2017,HALIFAX,COTTON,"43,500"
SURVEY,2017,HALIFAX,PEANUTS,"8,400"
SURVEY,2017,HALIFAX,SOYBEANS,"35,300"
SURVEY,2017,HALIFAX,TOBACCO,"3,380"
SURVEY,2017,HALIFAX,WHEAT,"3,000"
SURVEY,2017,HERTFORD,CORN,"9,100"
SURVEY,2017,HERTFORD,CORN,"8,900"
SURVEY,2017,HERTFORD,COTTON,"11,300"
SURVEY,2017,HERTFORD,PEANUTS,"4,850"
SURVEY,2017,MARTIN,CORN,"5,900"
SURVEY,2017,MARTIN,CORN,"5,850"
SURVEY,2017,MARTIN,COTTON,"27,800"
SURVEY,2017,MARTIN,PEANUTS,"9,200"
SURVEY,2017,MARTIN,SOYBEANS,"22,600"
SURVEY,2017,MARTIN,SWEET POTATOES,390
SURVEY,2017,MARTIN,TOBACCO,"4,720"
SURVEY,2017,MARTIN,TURKEYS, (D)
SURVEY,2017,MARTIN,WHEAT,"2,900"
SURVEY,2017,NASH,SOYBEANS,"30,100"
SURVEY,2017,NASH,SWEET POTATOES,"9,670"
SURVEY,2017,NASH,TOBACCO,"8,420"
SURVEY,2017,NASH,WHEAT,"2,610"
SURVEY,2017,NORTHAMPTON,CORN,"10,400"
SURVEY,2017,NORTHAMPTON,CORN,"10,300"
SURVEY,2017,NORTHAMPTON,COTTON,"38,800"
SURVEY,2017,NORTHAMPTON,PEANUTS,"5,250"
SURVEY,2017,NORTHAMPTON,SOYBEANS,"32,800"
SURVEY,2017,NORTHAMPTON,WHEAT,"7,250"
SURVEY,2017,OTHER (COMBINED) COUNTIES,CORN,"17,700"
SURVEY,2017,OTHER (COMBINED) COUNTIES,CORN,"17,510"
SURVEY,2017,OTHER (COMBINED) COUNTIES,COTTON,"11,030"
SURVEY,2017,OTHER (COMBINED) COUNTIES,PEANUTS,"4,390"
SURVEY,2017,OTHER (COMBINED) COUNTIES,SOYBEANS,"17,900"
SURVEY,2017,OTHER (COMBINED) COUNTIES,SWEET POTATOES,"2,970"
SURVEY,2017,OTHER (COMBINED) COUNTIES,TOBACCO,"7,930"
SURVEY,2017,OTHER (COMBINED) COUNTIES,WHEAT,"12,330"
SURVEY,2017,PASQUOTANK,CORN,"16,700"
SURVEY,2017,PASQUOTANK,CORN,"16,600"
SURVEY,2017,PASQUOTANK,SOYBEANS,"52,300"
SURVEY,2017,PASQUOTANK,WHEAT,"6,880"
SURVEY,2017,PERQUIMANS,COTTON,"8,290"
SURVEY,2017,PERQUIMANS,SOYBEANS,"44,500"
SURVEY,2017,PERQUIMANS,WHEAT,"14,500"
SURVEY,2017,TYRRELL,CORN,"23,100"
SURVEY,2017,TYRRELL,CORN,"23,000"
SURVEY,2017,TYRRELL,SOYBEANS,"32,500"
SURVEY,2017,TYRRELL,WHEAT,"9,700"
SURVEY,2017,WASHINGTON,CORN,"31,500"
SURVEY,2017,WASHINGTON,CORN,"31,300"
SURVEY,2017,WASHINGTON,COTTON,"9,050"
SURVEY,2017,WASHINGTON,PEANUTS,"1,260"
SURVEY,2017,WASHINGTON,SOYBEANS,"39,600"
SURVEY,2017,WASHINGTON,TOBACCO,280
SURVEY,2017,WASHINGTON,WHEAT,"5,900"
SURVEY,2017,ALLEGHANY,TURKEYS, (D)
SURVEY,2017,ASHE,TURKEYS, (D)
SURVEY,2017,AVERY,TURKEYS, (D)
SURVEY,2017,CALDWELL,TURKEYS, (D)
SURVEY,2017,OTHER (COMBINED) COUNTIES,CORN,"3,600"
SURVEY,2017,OTHER (COMBINED) COUNTIES,CORN,"1,830"
SURVEY,2017,OTHER (COMBINED) COUNTIES,SOYBEANS,"1,440"
SURVEY,2017,OTHER (COMBINED) COUNTIES,TOBACCO,"3,470"
SURVEY,2017,SURRY,CORN,"11,100"
SURVEY,2017,SURRY,CORN,"10,100"
SURVEY,2017,SURRY,SOYBEANS,"11,700"
SURVEY,2017,SURRY,TOBACCO,"2,730"
SURVEY,2017,SURRY,TURKEYS, (D)
SURVEY,2017,WATAUGA,TURKEYS, (D)
SURVEY,2017,WILKES,CORN,"7,400"
SURVEY,2017,WILKES,CORN,"5,470"
SURVEY,2017,WILKES,SOYBEANS,"1,560"
SURVEY,2017,WILKES,TURKEYS, (D)
SURVEY,2017,YADKIN,CORN,"12,900"
SURVEY,2017,YADKIN,CORN,"11,600"
SURVEY,2017,YADKIN,SOYBEANS,"18,800"
SURVEY,2017,YADKIN,TURKEYS, (D)
SURVEY,2017,ALAMANCE,CORN,"3,300"
SURVEY,2017,ALAMANCE,CORN,"2,390"
SURVEY,2017,ALAMANCE,SOYBEANS,"4,710"
SURVEY,2017,ALAMANCE,TOBACCO,"1,020"
SURVEY,2017,ALAMANCE,TURKEYS, (D)
SURVEY,2017,ALAMANCE,WHEAT,900
SURVEY,2017,CASWELL,SOYBEANS,"3,000"
SURVEY,2017,CASWELL,TOBACCO,"2,490"
SURVEY,2017,CASWELL,WHEAT,680
SURVEY,2017,DURHAM,TURKEYS, (D)
SURVEY,2017,FORSYTH,TURKEYS, (D)
SURVEY,2017,FRANKLIN,SOYBEANS,"17,300"
SURVEY,2017,FRANKLIN,TOBACCO,"4,410"
SURVEY,2017,FRANKLIN,TURKEYS, (D)
SURVEY,2017,FRANKLIN,WHEAT,"4,750"
SURVEY,2017,GRANVILLE,CORN,"2,000"
SURVEY,2017,GRANVILLE,CORN,"1,310"
SURVEY,2017,GRANVILLE,SOYBEANS,"4,110"
SURVEY,2017,GRANVILLE,TOBACCO,"3,010"
SURVEY,2017,GRANVILLE,TURKEYS, (D)
SURVEY,2017,GRANVILLE,WHEAT,"3,310"
SURVEY,2017,GUILFORD,CORN,"4,600"
SURVEY,2017,GUILFORD,CORN,"2,740"
SURVEY,2017,GUILFORD,SOYBEANS,"10,300"
SURVEY,2017,GUILFORD,TOBACCO,"2,030"
SURVEY,2017,GUILFORD,TURKEYS, (D)
SURVEY,2017,GUILFORD,WHEAT,"2,600"
SURVEY,2017,ORANGE,CORN,"2,600"
SURVEY,2017,ORANGE,CORN,"2,150"
SURVEY,2017,ORANGE,SOYBEANS,"3,780"
SURVEY,2017,ORANGE,TOBACCO,810
SURVEY,2017,ORANGE,TURKEYS, (D)
SURVEY,2017,ORANGE,WHEAT,760
SURVEY,2017,OTHER (COMBINED) COUNTIES,CORN,"6,700"
SURVEY,2017,OTHER (COMBINED) COUNTIES,CORN,"5,170"
SURVEY,2017,OTHER (COMBINED) COUNTIES,SOYBEANS,"4,510"
SURVEY,2017,OTHER (COMBINED) COUNTIES,TOBACCO,970
SURVEY,2017,OTHER (COMBINED) COUNTIES,WHEAT,870
SURVEY,2017,PERSON,CORN,"2,500"
SURVEY,2017,PERSON,CORN,"2,000"
SURVEY,2017,PERSON,SOYBEANS,"12,400"
SURVEY,2017,PERSON,TOBACCO,"5,160"
SURVEY,2017,PERSON,TURKEYS, (D)
SURVEY,2017,PERSON,WHEAT,"7,040"
SURVEY,2017,ROCKINGHAM,CORN,"2,000"
SURVEY,2017,ROCKINGHAM,CORN,"1,130"
SURVEY,2017,ROCKINGHAM,SOYBEANS,"4,990"
SURVEY,2017,ROCKINGHAM,TOBACCO,"3,510"
SURVEY,2017,ROCKINGHAM,TURKEYS, (D)
SURVEY,2017,ROCKINGHAM,WHEAT,"3,160"
SURVEY,2017,STOKES,CORN,"1,300"
SURVEY,2017,STOKES,CORN,"1,110"
SURVEY,2017,STOKES,SOYBEANS,"2,500"
SURVEY,2017,STOKES,TOBACCO,"1,830"
SURVEY,2017,STOKES,TURKEYS, (D)
SURVEY,2017,STOKES,WHEAT,630
SURVEY,2017,VANCE,SOYBEANS,"5,830"
SURVEY,2017,VANCE,TOBACCO,"1,800"
SURVEY,2017,VANCE,TURKEYS, (D)
SURVEY,2017,VANCE,WHEAT,"1,700"
SURVEY,2017,WARREN,SOYBEANS,"8,470"
SURVEY,2017,WARREN,TOBACCO,"1,460"
SURVEY,2017,WARREN,WHEAT,"2,000"
SURVEY,2017,BLADEN,CORN,"21,600"
SURVEY,2017,BLADEN,CORN,"21,000"
SURVEY,2017,BLADEN,SOYBEANS,"18,300"
SURVEY,2017,BLADEN,TURKEYS,"1,650,000"
SURVEY,2017,BRUNSWICK,CORN,"7,700"
SURVEY,2017,BRUNSWICK,CORN,"7,490"
SURVEY,2017,BRUNSWICK,SOYBEANS,"7,410"
SURVEY,2017,BRUNSWICK,TURKEYS, (D)
SURVEY,2017,COLUMBUS,CORN,"36,000"
SURVEY,2017,COLUMBUS,CORN,"35,000"
SURVEY,2017,COLUMBUS,SOYBEANS,"52,800"
SURVEY,2017,COLUMBUS,TURKEYS, (D)
SURVEY,2017,CUMBERLAND,CORN,"9,300"
SURVEY,2017,CUMBERLAND,CORN,"9,180"
SURVEY,2017,CUMBERLAND,COTTON,"5,130"
SURVEY,2017,CUMBERLAND,SOYBEANS,"19,800"
SURVEY,2017,CUMBERLAND,TOBACCO,"3,300"
SURVEY,2017,CUMBERLAND,TURKEYS,"790,000"
SURVEY,2017,DUPLIN,CORN,"43,000"
SURVEY,2017,DUPLIN,CORN,"41,800"
SURVEY,2017,DUPLIN,COTTON,"5,100"
SURVEY,2017,DUPLIN,SOYBEANS,"52,800"
SURVEY,2017,DUPLIN,SWEET POTATOES,"3,400"
SURVEY,2017,DUPLIN,TOBACCO,"2,840"
SURVEY,2017,DUPLIN,TURKEYS,"3,700,000"
SURVEY,2017,DUPLIN,WHEAT,"11,600"
